name,line
Yoshino,It became a completely different thing by 7. It’s not even a parody movie anymore.
Boy,Then what kind of movie is it?
Yoshino,"Hmm… Convoluted sitcom plus lineage horror, I suppose?"
Boy,What the heck?
Yoshino,"By a total fluke, the grandchild of the main character from 1 ends up living in a shared house with the grandchild of the culprit from 2 and the grandchild of the first person who died in 3, but it turns out it’s a haunted house, so they call in a spirit medium. That’s the story."
Boy,Woah… Sounds boring.
Yoshino,It bored me to death.
Boy,Who’d watch something like that?
Yoshino,"What’s interesting, though, is that the guy from 5 and 6 --"
[Action: The door opens suddenly.],
Yoshino,Ah…
Bullies,"Huh? What are you doing here?

Didn’t I tell you not to use this room because we’re making it our club room now?"
Yoshino,"B-But you haven’t been using it lately, so I thought it was fine now…"
[Action: Itou throws DVDs on the floor and stomps on them.],
"Yoshino, Boys",Ngh!
Itou,So?
Yoshino,"So, well, um…"
[Action: One of the bullies kicks the table.],
Yoshino,Ah!
Bully,"Just get out of here already, you cockroaches!"
Boy,"L-Let’s go, Yoshino."
Yoshino,Ngh…
Bully,"Next time you use it, we’ll send you flying!"
[Action: Yoshino and the other two boys begin to leave.],
Bully,"Oh, score!"
[Action: Yoshino pauses.],
Boy,"Hey, what are you doing?!"
Yoshino,Ngh… Grr…
Itou,What?
Yoshino,I’m taking it home…
Itou,Huh?
[Action: Yoshino grabs the smashed DVD.],
Yoshino,… so move your foot.
Boy,"Hey, stop it!"
Yoshino,"I’m taking this home, so could you move your foot?"
Boy,Oh… Ahh…
[Action: The bully kicks Yoshino away.],
Yoshino,Ngh!
Boys,Ah!
Yoshino,Ngh… Ugh…
Boys,Shit!
[Action: The other two boys run off. Itou pats Yoshino on the shoulder.],
Itou,Close the door.
Bully,Roger.
[Action: One of the bullies closes the door.],
Itou,Fufu…
Yoshino,"Ugh… Ngh… Urgh…

Ah!"
[Action: The bullies begin beating Yoshino.],
Bullies,"Ngh! Urgh!

Fufufufu…

Ngh!

Come on, stand up!"
Yoshino,Ngh…
Bullies,"Hahahaha!

Urah!

Hahahaha!"
,
,
,
"[Scene: In the present, in Mahito’s hideout. Yoshino and Mahito talk.]",
Yoshino,"I wonder if the first person to say “the opposite of fondness is indifference” went to hell like they should have.

It’s just not possible that interacting maliciously with others could be more proper than leaving them alone.

“The opposite of fondness is hate.” Japanese people love that. They like to gloat over complicating a simple answer."
Mahito,The man who coined that phrase wasn’t Japanese.
Yoshino,I’m talking about the mistaken translation.
Mahito,Hm?
Yoshino,"The original phrase, spoken by some foreigner, was “the opposite of love is indifference”, right?

There are various definitions of “love”, so “indifference” works as an antonym there."
Mahito,That’s true.
Yoshino,"But we generally don’t use “love” very much, right? That’s why, in this country, it got changed to “fondness” at some point. That version spread without any thought as to whether the opposing definitions of “love” and “indifference” still held true."
Mahito,"Everyone likes a little wordplay. After all, humans can’t live without making up excuses."
[Action: Mahito guides Yoshino to a former human that has been transformed into a large blob.],
Yoshino,What’s this?
Mahito,"An experiment to see just how large I can make a single human.

On that one, I tried to see how small I could make one."
[Action: Yoshino looks at a small transformed human in his hand.],
Yoshino,Ah… This is… a human?
Mahito,"Are you used to corpses, Junpei?"
Yoshino,"I don’t know.

If this was my mother, I might lose control and end up hating you.

But I already know how repulsive humans can be.

That’s why I don’t expect anything from other people, nor do I think much of it when someone I don’t know dies.

Indifference is the virtue people ought to strive for."
Mahito,"And despite that, you want revenge."
Yoshino,Are you trying to say that’s contradictory?
Mahito,Do you believe people have hearts?
Yoshino,Huh? Do they not?
Mahito,"They don’t.

They have souls, but souls aren’t hearts."
Yoshino,Then what about my…
Mahito,"I’m the only person in this world who understands the composition of souls.

After all, I change the shape of other creatures by making contact with them. All emotions are the result of the soul’s metabolism. They’re far too mechanical to call hearts.

People place too much value on things they can’t see. I can see them, and souls are no more special than physical bodies.

They’re just there. Do you get it? There’s no value or importance to life. Life just continues its cycle, same as the waters of the world.

That’s true for both you and me.

Our lives are meaningless and have no value."
Curse,Li…
Mahito,"And that’s why we can do anything we want. We’re free to live our lives however we please.

You can’t let yourself get trapped in an ideal of indifference. There’s no need for consistency in how you live your life. Just as you eat when you get hungry, you can kill someone if you hate them.

I’ll sanction you fully."
[Action: Mahito crushes the smaller transformed human in his hand.],
Yoshino,Ahh…
,
[Scene: In the town. Yoshino flexes his hand.],
Yoshino,Heh…
[Action: Itadori and Ijichi follow Yoshino in a car.],
Ijichi,There he is.
Itadori,Huh? Casual clothes?
Ijichi,It looks like he hasn’t attended school for some time.
Yoshino,"The same could be said for me, though. So, are the others doing well?"
[Scene: On the track field. Panda spins Kugisaki around.],
Kugisaki,Gahhh!
Panda,Urahhh!
Inumaki,"Tuna, tuna!"
[Scene: In the car. Ijichi smiles wistfully.],
Ijichi,I hear they’re doing quite well.
Itadori,Mm… So what do we do?
[Action: Ijichi looks toward a cage with two curses.],
Ijichi,We use that.
Itadori,Huh? Is that a cursed spirit?
Curse,Urr…
Ijichi,"It’s a fly head, a low-level curse that doesn’t even qualify as grade 4."
Curse,Grr… Grrr…
Ijichi,"Once we reach a place with no people, we’ll have it attack him."
Itadori,Huh?
Ijichi,"One: if he’s a normal person who can’t perceive curses, please save him.

Two: if he can perceive it but has no means to deal with it, likewise, please save him. Then we’ll question him about the day of the incident.

Three: if he exorcizes the fly head with jujutsu… we immediately restrain him."
Itadori,By force?
Ijichi,"By force. If it’s a misunderstanding, that’s fine. We’ll apologize after the fact. However… Four: if Yoshino Junpei possesses potential equal to or greater than a grade 2 sorcerer, we retreat and meet back up with Nanami-san."
Itadori,I think I can just barely handle a grade 2.
Ijichi,"If this were a cursed spirit, yes."
Itadori,Huh?
Ijichi,"Fushiguro-kun mentioned it before, remember? Typically, cursed spirits are assigned to sorcerers of equal grade. That means a grade 2 sorcerer would be expected to beat grade 2 cursed spirits, so a grade 2 sorcerer possesses strength close to a grade 1 cursed spirit."
Itadori,Why wasn’t I ever told something that important?
Ijichi,"(Thoughts) Because Gojou-san’s so irresponsible…

Haa…

We’ll get out of the car here."
[Action: Itadori and Ijichi get out of the car.],
Itadori,"This feels like I’m doing all the work, and I’m really not into it."
,
[Scene: In the sewer. Nanami stands among the bodies of several curses.],
Nanami,"If you plan to come out, please hurry up and do so.

They may be disfigured and beyond saving, but murdering people makes me sick."
[Action: Mahito emerges from the shadows.],
Mahito,"Ah, what a relief.

I’d be in trouble if Gojou Satoru were here… but it’s not much of an experiment if you’re too weak."
Nanami,"I hate overtime, so let’s just finish this quickly."
,
,
,
[Scene: In the sewer. Nanami charges at Mahito.],
Gojou,(Imagination) Hahahaha! Hahahaha! I’ll murder you!
Mahito,Fufu!
Nanami,(Thoughts) They’re similar.
[Action: Nanami strikes at Mahito.],
Nanami,(Thoughts) That picture-perfect frivolity…
Mahito,Ngh…
Nanami,(Thoughts) … and the sinister strength behind it.
Mahito,"Ngh!

Heh…

Ngh…"
[Action: Nanami kicks Mahito back. Measurements appear on Mahito’s arms. Mahito puts his arms up to shield himself.],
Mahito,Heh…
Nanami,Ngh!
"[Action: Nanami strikes Mahito’s arm, cutting his wrist with his wrapped weapon.]",
Mahito,"Huh?

Hm? I did block it, didn’t it? With cursed energy.

Is it that kind of technique?"
Nanami,What do you mean “that kind”? I hate abstract questions that leave interpretation up to others.
Mahito,"That’s good. So you don’t hate chatting, then."
Nanami,"It depends on the person.

(Thoughts) This cursed spirit is capable of conversing quite well, just like the two unregistered special-grades in Gojou-san’s report. I suppose it would be unnatural for them to be unrelated."
Mahito,"Hey, tell me. Which do you think came first, the soul or the body?"
Nanami,Hm?
Mahito,"Come on, you know. It’s like the question of whether the chicken or the egg came first.

Do you think the soul resides in the body? Or do you think the body forms around the soul?"
Nanami,"(Thoughts) I have to listen, I guess…

The former."
Mahito,Bzzt! The answer is the latter.
[Action: Mahito repairs his wrist.],
Mahito,"The soul always exists before the body.

The shape of the body is pulled along by the shape of the soul.

I’m not healing. I’m just strongly maintaining the shape of my own soul."
[Action: Mahito makes a transformed human in his hand.],
Mahito,"You understand now, don’t you? My technique is to make contact with the soul and alter its shape.

Idle Transfiguration."
Nanami,Hm?
Mahito,"I keep a stockpile of humans. It’s rather difficult, though.

Normal people eventually die when their shape is transfigured… but what about jujutsu sorcerers?"
[Action: Nanami looks at his watch.],
Nanami,"It’s 5:30 PM. I started work at 10 AM today, so I’m getting off at 6 PM, no matter what it takes."
,
[Scene: In a residential area. Yoshino walks by himself. Sotomura calls to him from the ground.],
Sotomura,Yoshino.
Yoshino,Ah…
Sotomura,"Where were you?

Mm… You know you shouldn’t be skipping school. Phew…"
Yoshino,Sotomura-sensei…
Sotomura,"Did you hear? Apparently Sayama, Nishimura, and Honda are dead. You were friends with them, weren’t you?"
Yoshino,Wha?
Bullies,(Flashback) Hah! Ngh!
Sotomura,"They spent a lot of time with you when you had no other friends, right? Yet you didn’t even attend their funerals…

Honestly, what’s wrong with you?"
Yoshino,"(Thoughts) Friends? Me… and them?

(Thoughts) He’s insane.

(Thoughts) You teachers… You graduate from school and then go work in schools, so you don’t actually experience the real world, do you? That’s how we end up with overgrown children like you, isn’t it?"
Bully,"(Flashback) Here, say “ahh”."
Yoshino,(Thoughts) Every last one of them!
Bully,(Flashback) Look over here.
Mahito,(Flashback) I’ll sanction you fully.
Yoshino,Ah!
Sotomura,What are you mumbling about? Did you lose your mind from self-isolation? Just kidding. Hahahaha!
Yoshino,Grr… Ngh…
[Action: Yoshino puts his fingers to his temple.],
Itadori,Stop!
Yoshino,Ah…
[Action: Itadori jumps at Yoshino with the fly head curse.],
Sotomura,Huh?
Curse,Grr!
Itadori,"(Thoughts) Oh, this guy… can see it."
[Action: Itadori lands on his feet but hits his head on a pole.],
Itadori,"Oww! Ugh!

Ngh… Damn, that hurt!"
[Scene: Five seconds ago. Itadori and Ijichi watch Yoshino from behind a pole.],
Ijichi,"(Flashback) Here we go, Itadori-kun!"
Itadori,(Flashback) Time out! There’s someone there!
"[Action: Ijichi opens the cage, releasing the two curses.]",
Ijichi,(Flashback) Huh?
Itadori,"(Flashback) Oh, no!"
[Scene: In the present. Itadori holds his head in pain.],
Itadori,Thank goodness…
Sotomura,What? You a gymnast or something?
[Action: Itadori gets in Yoshino’s space.],
Yoshino,Ah…
Itadori,"Hey, I have some things I want to ask you about. Would you come with me?"
Yoshino,Huh? Ah… Ah…
[Action: Yoshino looks at the button on Itadori’s uniform.],
Itadori,Come on.
Yoshino,(Thoughts) That button…
Sotomura,Hold on. He and I were just talking. You’re rude!
Itadori,"Ah… Uh, well, it’s a rather important matter."
Sotomura,An important matter? You’re just a kid! What’s so important? And what uniform is that --
[Action: Itadori pulls down Sotomura’s pants.],
Itadori,Plop!
Yoshino,Wh-Wha…
Sotomura,"Ah!

What are you doing, you brat?! Stop! Stop this!"
[Action: Itadori runs off with Sotomura’s pants.],
Sotomura,"Don’t run off with them!

W-Wait!"
[Action: Sotomura runs after Itadori.],
Yoshino,What was that about?
[Action: Itadori appears behind Yoshino.],
Yoshino,Ah…
Itadori,"Okay, now, let’s go!"
Yoshino,Huh?! That was fast! You already ran that entire lap?
